timestamp,electricity,water,heat,gas
2025-06-02 11:36:12,294.38,15.25,69.42,28.65
2025-06-02 11:36:17,345.7,12.62,106.3,41.98
2025-06-02 11:36:22,167.71,15.57,130.41,35.76
2025-06-02 11:36:27,382.62,18.08,106.33,47.39
2025-06-02 11:36:32,426.89,11.28,100.24,38.13
2025-06-02 11:36:37,213.88,5.76,170.49,26.7
2025-06-02 11:36:42,153.18,6.54,130.07,16.38
2025-06-02 11:36:47,288.64,11.14,110.96,18.07
2025-06-02 11:36:52,337.85,6.78,136.69,15.43
2025-06-02 11:36:57,259.78,7.81,166.32,36.76
2025-06-02 11:37:02,262.2,14.4,194.12,29.35
2025-06-02 11:37:07,436.03,14.76,95.18,15.25
2025-06-02 11:37:12,181.29,16.02,85.58,10.88
2025-06-02 11:37:17,410.46,7.32,141.21,33.71
2025-06-02 11:37:22,391.06,14.91,117.44,40.04
2025-06-02 11:37:27,276.08,11.25,97.66,34.36
2025-06-02 11:37:32,372.8,19.65,63.7,36.36
2025-06-02 11:37:37,447.82,5.07,177.07,40.48
2025-06-02 11:37:42,314.34,13.31,180.85,36.21
2025-06-02 11:37:47,162.95,17.04,131.2,47.49
2025-06-02 11:37:52,316.89,16.58,123.06,37.41
2025-06-02 11:37:57,254.19,15.93,111.78,42.47
2025-06-02 11:38:02,321.35,9.22,86.32,35.27
2025-06-02 11:38:07,275.38,8.76,197.22,19.27
2025-06-02 11:38:12,143.74,12.8,162.42,27.62
2025-06-02 11:38:17,273.85,19.18,149.67,16.99
2025-06-02 11:38:22,472.13,8.9,101.52,23.76
2025-06-02 11:38:27,367.28,10.61,178.46,11.81
2025-06-02 11:38:32,340.42,11.37,163.47,24.09
2025-06-02 11:38:37,466.91,10.8,173.6,11.96
2025-06-02 11:38:42,301.24,14.97,59.13,48.14
2025-06-02 11:38:47,395.53,5.21,121.35,11.83
2025-06-02 11:38:52,153.01,13.62,163.06,45.34
2025-06-02 11:38:57,306.6,19.18,102.82,11.89
2025-06-02 11:39:02,356.09,18.66,133.58,14.98
2025-06-02 11:39:07,184.94,14.99,133.28,16.84
2025-06-02 11:39:12,239.4,13.04,180.17,15.5
2025-06-02 11:39:17,337.49,12.05,69.97,10.52
2025-06-02 11:39:22,330.87,6.98,79.08,43.11
2025-06-02 11:39:27,109.54,8.56,112.57,10.19
2025-06-02 11:39:32,215.06,6.68,134.41,28.06
2025-06-02 11:39:37,442.73,7.69,110.57,31.8
2025-06-02 11:39:42,488.98,6.18,196.64,42.66
2025-06-02 11:39:47,124.27,16.23,154.27,48.5
2025-06-02 11:39:52,350.64,15.06,85.64,15.31
2025-06-02 11:39:57,101.0,17.35,65.82,20.72
2025-06-02 11:40:02,262.88,18.16,155.97,13.24
2025-06-02 11:40:07,123.02,15.96,140.12,21.22
2025-06-02 11:40:12,261.7,15.24,161.79,28.37
2025-06-02 11:40:17,103.38,9.09,84.73,28.04
2025-06-02 11:40:22,249.16,9.37,137.52,47.44
2025-06-02 11:40:27,256.43,17.79,73.9,25.04
2025-06-02 11:40:32,345.54,9.42,182.08,33.44
2025-06-02 11:40:37,363.48,15.21,90.22,37.74
2025-06-02 11:40:42,453.62,17.67,112.02,12.31
2025-06-02 11:40:47,323.34,10.16,106.16,43.24
2025-06-02 11:40:52,183.67,5.25,187.81,45.87
2025-06-02 11:40:57,230.59,18.98,74.97,36.98
2025-06-02 11:41:02,152.95,6.1,53.78,43.59
2025-06-02 11:41:07,453.94,12.91,158.84,22.15
2025-06-02 11:41:12,406.2,13.43,164.41,36.4
2025-06-02 11:41:17,486.69,14.49,105.74,46.19
2025-06-02 11:41:23,276.31,5.81,136.08,12.91
2025-06-02 11:41:28,437.47,13.74,180.82,42.11
2025-06-02 11:41:33,396.28,12.87,130.31,12.48
2025-06-02 11:41:38,140.76,12.1,63.97,21.34
2025-06-02 11:41:43,141.81,16.55,100.6,29.14
2025-06-02 11:41:48,151.08,13.84,113.3,36.77
2025-06-02 11:41:53,123.62,12.69,61.46,17.29
2025-06-02 11:41:58,126.63,9.4,107.31,30.92
2025-06-02 11:42:03,443.62,12.1,68.24,11.31
2025-06-02 11:42:08,282.32,13.07,182.01,20.68
2025-06-02 11:42:13,316.77,15.6,142.04,32.7
2025-06-02 11:42:18,159.83,16.16,126.23,33.94
2025-06-02 11:42:23,407.18,10.44,173.59,44.92
2025-06-02 11:42:28,128.23,8.49,175.15,42.66
2025-06-02 11:42:33,441.94,13.87,179.15,14.38
2025-06-02 11:42:38,258.03,16.68,189.76,16.37
2025-06-02 11:42:43,449.72,19.08,129.11,14.32
2025-06-02 11:42:48,329.46,18.68,100.65,26.47
2025-06-02 11:42:53,473.82,9.88,105.3,17.85
2025-06-02 11:42:58,316.3,18.86,145.63,30.57
2025-06-02 11:43:03,205.79,10.18,77.9,43.84
2025-06-02 11:43:08,422.44,5.65,133.94,14.39
2025-06-02 11:43:13,118.71,18.69,102.27,21.97
2025-06-02 11:43:18,198.01,13.89,52.46,39.76
2025-06-02 11:43:23,195.97,17.69,140.98,37.84
2025-06-02 11:43:28,125.2,9.03,104.67,24.88
2025-06-02 11:43:33,242.35,15.63,75.88,47.88
2025-06-02 11:43:38,407.47,7.65,150.82,18.31
2025-06-02 11:43:43,174.51,17.69,82.51,23.4
2025-06-02 11:43:48,475.99,5.46,138.5,14.34
2025-06-02 11:43:53,335.73,6.1,199.41,27.82
2025-06-02 11:43:58,295.73,16.01,92.28,40.8
2025-06-02 11:44:03,389.59,7.42,65.41,28.86
2025-06-02 11:44:08,405.22,15.99,152.97,40.53
2025-06-02 11:44:13,287.58,12.23,147.36,22.29
2025-06-02 11:44:18,248.23,12.94,140.73,30.52
2025-06-02 11:44:23,122.82,11.76,76.18,44.63
2025-06-02 11:44:28,474.76,19.73,127.53,27.09
2025-06-02 11:44:33,441.08,17.1,129.26,24.93
2025-06-02 11:44:38,133.98,11.92,198.35,21.73
2025-06-02 11:44:43,232.3,8.2,154.59,30.28
2025-06-02 11:44:48,107.7,9.12,131.21,10.11
2025-06-02 11:44:53,232.24,10.09,150.66,12.65
2025-06-02 11:44:58,487.1,11.93,87.03,43.71
2025-06-02 11:45:03,262.1,8.81,77.17,14.34
2025-06-02 11:45:08,214.03,14.4,111.03,29.96
2025-06-02 11:45:13,206.42,12.5,74.08,20.0
2025-06-02 11:45:18,403.46,17.58,69.48,11.45
2025-06-02 11:45:23,191.86,8.79,187.92,15.41
2025-06-02 11:45:28,185.05,16.23,91.1,23.37
2025-06-02 11:45:33,302.83,17.87,130.7,38.15
2025-06-02 11:45:38,217.82,12.63,87.53,16.97
2025-06-02 11:45:43,312.73,10.49,193.54,40.98
2025-06-02 11:45:48,183.52,19.38,68.79,11.48
2025-06-02 11:45:53,162.61,8.84,171.54,27.66
2025-06-02 11:45:58,371.73,13.27,177.71,15.23
2025-06-02 11:46:03,375.72,5.14,75.37,14.65
2025-06-02 11:46:08,248.33,18.1,159.54,37.32
2025-06-02 11:46:13,349.82,7.99,154.38,25.83
2025-06-02 11:46:18,249.01,15.12,159.73,44.58
2025-06-02 11:46:23,391.05,19.92,185.33,38.46
2025-06-02 11:46:28,389.97,8.12,167.65,26.79
2025-06-02 11:46:33,399.64,17.97,66.45,35.69
2025-06-02 11:46:38,429.29,14.57,158.84,27.68
2025-06-02 11:46:43,179.15,13.5,109.36,43.75
2025-06-02 11:46:48,468.06,7.98,73.25,24.42
2025-06-02 11:46:53,427.27,14.18,73.28,32.93
2025-06-02 11:46:58,204.97,6.08,128.17,34.01
2025-06-02 11:47:03,346.78,5.72,159.37,26.13
2025-06-02 11:47:08,472.21,6.37,183.87,30.14
2025-06-02 11:47:13,169.78,15.76,120.48,32.73
2025-06-02 11:47:18,137.17,8.77,180.86,33.41
2025-06-02 11:47:23,382.49,9.75,130.18,13.76
2025-06-02 11:47:28,446.36,16.83,126.63,32.09
2025-06-02 11:47:33,300.46,17.25,190.25,21.27
2025-06-02 11:47:38,333.57,18.22,84.95,34.52
2025-06-02 11:47:43,495.86,7.0,106.66,38.16
2025-06-02 11:47:48,141.23,11.44,170.09,19.84
2025-06-02 11:47:53,165.56,10.5,125.07,35.34
2025-06-02 11:47:58,105.38,18.01,172.14,10.44
2025-06-02 11:48:03,140.9,13.96,77.2,47.77
2025-06-02 11:48:08,414.96,8.6,75.39,37.4
2025-06-02 11:48:13,363.87,8.14,59.83,40.25
2025-06-02 11:48:18,397.89,5.27,143.65,36.76
2025-06-02 11:48:23,109.19,18.72,91.12,25.99
2025-06-02 11:48:28,327.04,13.48,124.84,18.24
2025-06-02 11:48:33,208.35,9.69,118.07,43.13
2025-06-02 11:48:38,157.68,16.21,79.84,40.08
2025-06-02 11:48:43,365.82,14.83,90.34,40.83
2025-06-02 11:48:48,165.38,14.54,197.41,26.21
2025-06-02 11:48:53,316.34,13.12,135.23,22.11
2025-06-02 11:48:58,286.31,16.75,90.75,25.4
2025-06-02 11:49:03,196.36,17.49,128.56,25.49
2025-06-02 11:49:08,125.14,17.0,52.98,10.78
2025-06-02 11:49:13,339.43,16.47,76.23,25.89
2025-06-02 11:49:18,497.02,9.77,199.73,39.71
2025-06-02 11:49:23,434.46,11.32,169.9,17.9
2025-06-02 11:49:28,335.86,8.7,96.59,16.73
2025-06-02 11:49:33,421.32,16.02,183.61,45.94
2025-06-02 11:49:38,408.88,18.23,97.47,27.52
2025-06-02 11:49:43,437.71,17.62,62.37,46.22
2025-06-02 11:49:48,409.19,12.38,54.41,30.1
2025-06-02 11:49:53,416.37,16.75,118.77,45.49
2025-06-02 11:49:58,179.33,9.54,115.56,30.45
2025-06-02 11:50:03,143.19,6.36,61.95,12.88
2025-06-02 11:50:08,288.93,11.65,102.78,31.92
2025-06-02 11:50:13,136.62,5.24,189.97,31.9
2025-06-02 11:50:18,457.07,11.68,75.17,35.83
2025-06-02 11:50:23,346.07,9.32,108.34,16.68
2025-06-02 11:50:28,399.09,18.15,79.18,41.16
2025-06-02 11:50:33,466.58,9.83,184.1,46.16
2025-06-02 11:50:38,297.69,12.97,123.58,43.02
2025-06-02 11:50:43,475.61,10.89,95.01,43.8
2025-06-02 11:50:48,451.67,7.62,140.37,45.62
2025-06-02 11:50:53,430.38,9.06,72.45,14.0
2025-06-02 11:50:58,189.69,8.72,197.43,49.72
2025-06-02 11:51:03,114.16,8.75,186.2,31.74
2025-06-02 11:51:08,464.26,19.02,179.06,37.97
2025-06-02 11:51:13,277.52,11.54,65.6,43.8
2025-06-02 11:51:18,348.62,5.74,63.96,39.95
2025-06-02 11:51:23,489.75,7.48,60.76,20.95
2025-06-02 11:51:28,107.33,14.21,143.12,36.49
2025-06-02 11:51:33,178.88,10.5,162.45,20.71
2025-06-02 11:51:38,386.69,9.96,110.9,44.94
2025-06-02 11:51:43,322.69,10.69,136.22,35.91
2025-06-02 11:51:48,190.25,10.52,94.05,42.29
2025-06-02 11:51:53,474.94,14.55,173.82,24.83
2025-06-02 11:51:58,460.87,10.8,118.09,22.73
2025-06-02 11:52:03,461.68,8.73,74.65,31.29
2025-06-02 11:52:08,132.81,5.23,78.92,35.64
2025-06-02 11:52:13,397.01,5.79,117.36,38.54
2025-06-02 11:52:18,203.81,5.56,197.69,44.79
2025-06-02 11:52:23,265.43,19.38,109.91,49.04
2025-06-02 11:52:28,245.97,14.9,148.99,18.3
2025-06-02 11:52:33,303.92,12.03,172.53,41.64
2025-06-02 11:52:38,136.0,11.08,91.67,37.68
2025-06-02 11:52:43,333.18,18.18,103.63,17.83
2025-06-02 11:52:48,346.28,17.9,128.97,48.12
2025-06-02 11:52:53,254.48,5.92,70.36,35.49
2025-06-02 11:52:58,272.15,7.89,79.78,24.74
2025-06-02 11:53:03,143.93,10.1,84.18,42.43
2025-06-02 11:53:08,172.69,8.01,50.71,43.01
2025-06-02 11:53:13,165.43,9.58,73.48,44.14
2025-06-02 11:53:18,160.95,9.43,156.04,46.64
2025-06-02 11:53:23,117.58,11.78,143.41,21.65
2025-06-02 11:53:28,383.02,5.4,105.19,13.94
2025-06-02 11:53:33,390.58,13.2,176.0,39.12
2025-06-02 11:53:38,421.69,17.8,99.59,15.42
2025-06-02 11:53:43,260.99,13.56,154.09,49.89
2025-06-02 11:53:48,237.97,6.87,114.16,25.71
2025-06-02 11:53:53,495.25,5.24,91.03,16.97
2025-06-02 11:53:58,445.14,9.65,141.02,26.88
2025-06-02 11:54:03,353.08,6.83,122.93,17.9
2025-06-02 11:54:08,494.84,10.1,153.77,37.09
2025-06-02 11:54:13,210.19,15.56,115.07,30.37
2025-06-02 11:54:18,370.35,12.53,82.05,13.97
2025-06-02 11:54:23,143.65,10.63,182.22,39.26
2025-06-02 11:54:28,311.54,7.45,122.11,26.51
2025-06-02 11:54:33,491.26,8.42,143.44,18.15
2025-06-02 11:54:38,206.73,16.11,101.62,30.49
2025-06-02 11:54:43,421.21,5.72,92.22,26.49
2025-06-02 11:54:49,185.98,9.66,182.66,18.43
2025-06-02 11:54:54,139.67,11.26,191.0,22.31
2025-06-02 11:54:59,387.06,17.68,69.76,33.21
2025-06-02 11:55:04,345.57,12.4,63.87,21.45
2025-06-02 11:55:09,469.36,8.08,117.18,17.55
2025-06-02 11:55:14,330.75,15.53,85.74,17.45
2025-06-02 11:55:19,315.02,11.29,84.42,35.02
2025-06-02 11:55:24,121.29,15.82,130.93,15.82
2025-06-02 11:55:29,251.68,18.27,160.15,47.23
2025-06-02 11:55:34,487.58,9.75,140.92,40.8
2025-06-02 11:55:39,262.07,19.95,199.01,45.72
2025-06-02 11:55:44,221.24,16.73,68.99,33.16
2025-06-02 11:55:49,249.11,9.72,187.79,18.9
2025-06-02 11:55:54,358.43,14.56,158.64,21.31
2025-06-02 11:55:59,312.89,16.22,100.76,12.68
2025-06-02 11:56:04,418.65,9.93,139.79,32.46
2025-06-02 11:56:09,130.27,18.12,182.77,41.88
2025-06-02 11:56:14,228.88,9.48,104.72,25.18
2025-06-02 11:56:19,383.08,5.95,112.13,32.01
2025-06-02 11:56:24,336.7,17.85,131.55,39.12
2025-06-02 11:56:29,396.2,17.04,91.23,26.7
2025-06-02 11:56:34,496.3,8.52,175.99,34.02
2025-06-02 11:56:39,103.92,12.92,73.63,14.94
2025-06-02 11:56:44,114.26,12.18,194.64,33.94
2025-06-02 11:56:49,145.26,15.7,158.14,12.09
2025-06-02 11:56:54,431.3,16.96,174.83,17.42
2025-06-02 11:56:59,281.8,6.64,149.51,42.31
2025-06-02 11:57:04,206.27,5.85,177.57,49.19
2025-06-02 11:57:09,359.18,15.09,84.75,35.16
2025-06-02 11:57:14,273.28,11.68,133.06,12.52
2025-06-02 11:57:19,482.83,10.17,62.6,42.88
2025-06-02 11:57:24,230.04,15.72,73.01,44.58
2025-06-02 11:57:29,157.17,14.34,95.96,28.34
2025-06-02 11:57:34,329.91,16.48,175.73,28.83
2025-06-02 11:57:39,326.18,9.81,168.9,12.81
2025-06-02 11:57:44,206.63,13.35,169.22,12.5
2025-06-02 11:57:49,223.87,10.74,154.17,33.41
2025-06-02 11:57:54,400.98,9.48,124.14,39.08
2025-06-02 11:57:59,472.61,13.15,120.69,25.58
2025-06-02 11:58:04,188.94,8.7,98.93,32.62
2025-06-02 11:58:09,442.22,15.36,118.27,22.49
2025-06-02 11:58:14,203.31,9.63,85.31,33.11
2025-06-02 11:58:19,452.34,7.62,103.27,24.72
2025-06-02 11:58:24,271.95,7.67,184.31,35.11
2025-06-02 11:58:29,324.34,17.81,56.52,38.75
2025-06-02 11:58:34,479.09,14.45,67.08,31.2
2025-06-02 11:58:39,451.83,12.46,84.24,31.29
2025-06-02 11:58:44,175.6,10.67,188.87,30.83
2025-06-02 11:58:49,426.38,17.97,85.04,42.63
2025-06-02 11:58:54,361.12,17.56,92.45,44.17
2025-06-02 11:58:59,451.92,14.4,59.32,38.2
2025-06-02 11:59:04,348.93,8.01,147.49,23.26
2025-06-02 11:59:09,326.43,18.21,132.83,16.62
2025-06-02 11:59:14,305.3,7.31,132.82,29.66
2025-06-02 11:59:19,267.19,11.33,145.37,19.71
2025-06-02 11:59:24,386.0,12.17,90.87,41.61
2025-06-02 11:59:29,499.38,12.92,68.8,10.48
2025-06-02 11:59:34,374.5,14.22,56.27,20.54
2025-06-02 11:59:39,369.92,14.73,199.4,24.96
2025-06-02 11:59:44,173.93,12.76,136.43,44.88
2025-06-02 11:59:49,350.39,5.05,62.0,39.19
2025-06-02 11:59:54,228.73,12.22,107.32,31.22
2025-06-02 11:59:59,346.64,8.37,152.19,16.48
2025-06-02 12:00:04,487.23,14.17,115.45,38.37
2025-06-02 12:00:09,399.78,16.58,157.15,11.36
2025-06-02 12:00:14,464.47,7.79,175.81,23.57
2025-06-02 12:00:19,203.59,5.81,55.11,29.53
2025-06-02 12:00:24,172.03,15.36,160.62,27.24
2025-06-02 12:00:29,146.62,8.76,124.74,19.77
2025-06-02 12:00:34,340.62,6.44,104.99,21.5
2025-06-02 12:00:39,297.21,14.56,192.37,44.86
2025-06-02 12:00:44,498.41,17.42,101.53,15.58
2025-06-02 12:00:49,276.37,14.53,107.98,14.87
2025-06-02 12:00:54,272.12,18.15,163.18,10.12
2025-06-02 12:00:59,102.45,11.0,85.42,31.04
2025-06-02 12:01:04,297.94,14.31,150.21,20.75
2025-06-02 12:01:09,193.91,13.56,152.76,23.02
2025-06-02 12:01:14,302.08,10.58,71.72,28.88
2025-06-02 12:01:19,242.92,15.39,128.56,26.02
2025-06-02 12:01:24,227.45,11.04,166.57,14.56
2025-06-02 12:01:29,324.76,17.38,120.16,10.67
2025-06-02 12:01:34,252.62,7.3,183.93,25.76
2025-06-02 12:01:39,113.94,16.48,131.82,11.3
2025-06-02 12:01:44,277.17,6.12,137.15,33.43
2025-06-02 12:01:49,473.39,13.44,51.72,42.35
2025-06-02 12:01:54,361.76,13.33,77.89,40.96
2025-06-02 12:01:59,494.13,13.05,190.36,37.31
2025-06-02 12:02:04,469.21,16.12,66.86,49.69
2025-06-02 12:02:09,127.03,16.97,149.15,36.57
2025-06-02 12:02:14,432.4,10.5,116.63,25.6
2025-06-02 12:02:19,113.46,5.89,181.55,42.49
2025-06-02 12:02:24,216.11,9.39,157.4,37.53
2025-06-02 12:02:29,477.66,7.47,196.64,18.31
2025-06-02 12:02:34,359.91,15.74,104.11,42.73
2025-06-02 12:02:39,111.13,13.66,108.98,10.78
2025-06-02 12:02:44,365.32,13.65,143.9,33.31
2025-06-02 12:02:49,401.35,19.37,190.35,34.3
2025-06-02 12:02:54,266.96,12.73,168.75,11.72
2025-06-02 12:02:59,272.95,10.55,55.03,43.78
2025-06-02 12:03:04,344.43,10.76,176.97,42.36
2025-06-02 12:03:09,175.61,16.74,174.18,46.5
2025-06-02 12:03:14,343.66,13.77,106.53,21.15
2025-06-02 12:03:19,125.61,11.94,173.09,34.54
2025-06-02 12:03:24,110.78,17.45,146.24,25.97
2025-06-02 12:03:29,204.72,16.74,124.4,24.69
2025-06-02 12:03:34,352.85,5.5,89.65,28.36
2025-06-02 12:03:39,147.11,13.97,196.07,19.07
2025-06-02 12:03:44,116.17,11.33,125.83,42.92
2025-06-02 12:03:49,356.22,8.08,157.16,48.57
2025-06-02 12:03:54,312.77,15.8,65.38,30.66
2025-06-02 12:03:59,129.33,6.24,135.14,48.41
2025-06-02 12:04:04,269.3,17.68,105.83,44.12
2025-06-02 12:04:09,354.95,16.02,177.87,40.52
2025-06-02 12:04:14,227.41,19.71,194.32,15.21
2025-06-02 12:04:19,441.19,12.91,140.51,16.22
2025-06-02 12:04:24,430.16,12.74,185.35,47.86
2025-06-02 12:04:29,393.55,15.56,141.28,40.34
2025-06-02 12:04:34,156.96,11.19,89.04,20.42
2025-06-02 12:04:39,396.15,19.0,99.97,10.71
2025-06-02 12:04:44,188.12,7.43,149.61,13.15
2025-06-02 12:04:49,272.15,9.55,183.04,28.61
2025-06-02 12:04:54,308.76,12.55,118.14,23.34
2025-06-02 12:04:59,273.77,10.57,102.24,22.67
2025-06-02 12:05:04,491.52,5.51,140.06,19.02
2025-06-02 12:05:09,374.3,16.05,179.07,29.44
2025-06-02 12:05:14,198.18,7.61,61.52,40.53
2025-06-02 12:05:19,223.39,19.65,137.98,35.6
2025-06-02 12:05:24,254.82,19.44,115.48,21.18
2025-06-02 12:05:29,239.19,10.79,151.19,33.61
2025-06-02 12:05:34,211.69,18.71,171.51,31.07
2025-06-02 12:05:39,335.79,12.15,134.0,12.55
2025-06-02 12:05:44,327.39,6.49,81.62,46.96
2025-06-02 12:05:49,459.85,8.7,103.75,47.98
2025-06-02 12:05:54,230.51,17.57,101.83,26.74
2025-06-02 12:05:59,415.15,6.17,120.72,43.5
2025-06-02 12:06:04,177.63,14.44,117.55,35.32
2025-06-02 12:06:09,116.06,18.74,149.92,28.61
2025-06-02 12:06:14,156.93,8.58,82.75,19.99
2025-06-02 12:06:19,107.67,6.91,79.96,25.67
2025-06-02 12:06:24,236.2,10.48,111.79,28.08
2025-06-02 12:06:29,377.96,12.67,150.06,20.13
2025-06-02 12:06:34,135.73,19.69,74.89,40.03
2025-06-02 12:06:39,301.97,7.12,145.26,13.1
2025-06-02 12:06:44,443.02,18.56,190.03,36.32
2025-06-02 12:06:49,336.34,6.8,165.58,13.53
2025-06-02 12:06:54,232.51,18.65,80.84,22.95
2025-06-02 12:06:59,452.45,8.89,61.73,10.31
2025-06-02 12:07:04,394.45,18.98,52.18,23.66
2025-06-02 12:07:09,314.53,5.96,176.21,12.63
2025-06-02 12:07:14,124.26,6.1,180.03,46.11
2025-06-02 12:07:19,160.07,14.4,176.69,43.49
2025-06-02 12:07:24,407.31,11.1,158.34,14.83
2025-06-02 12:07:29,343.3,15.5,192.54,14.07
2025-06-02 12:07:34,442.01,11.4,97.19,43.23
2025-06-02 12:07:39,166.12,11.63,180.81,34.79
2025-06-02 12:07:44,133.84,16.35,89.7,47.44
2025-06-02 12:07:50,331.75,19.61,149.93,43.98
2025-06-02 12:07:55,131.51,6.46,51.55,42.77
2025-06-02 12:08:00,211.74,7.46,63.73,10.73
2025-06-02 12:08:05,432.98,10.99,155.11,41.74
2025-06-02 12:08:10,180.27,12.33,184.49,39.67
2025-06-02 12:08:15,330.84,14.3,174.53,10.58
2025-06-02 12:08:20,371.91,10.0,123.76,19.88
2025-06-02 12:08:25,388.4,17.04,138.08,41.51
2025-06-02 12:08:30,237.31,19.87,98.95,13.78
2025-06-02 12:08:35,476.12,18.32,88.04,23.15
2025-06-02 12:08:40,151.03,16.95,193.07,29.27
2025-06-02 12:08:45,238.68,18.55,141.59,26.65
2025-06-02 12:08:50,225.1,10.23,85.74,35.16
2025-06-02 12:08:55,355.74,16.77,66.35,17.14
2025-06-02 12:09:00,384.63,17.41,127.33,25.08
2025-06-02 12:09:05,392.87,15.01,185.09,21.6
2025-06-02 12:09:10,491.33,13.28,145.3,25.4
2025-06-02 12:09:15,368.28,17.01,138.18,22.64
2025-06-02 12:09:20,452.54,19.11,194.26,33.2
2025-06-02 12:09:25,460.24,9.33,166.2,38.58
2025-06-02 12:09:30,361.1,13.59,192.15,27.67
2025-06-02 12:09:35,363.55,17.16,90.43,48.63
2025-06-02 12:09:40,226.66,16.64,177.27,13.21
2025-06-02 12:09:45,159.09,14.65,180.48,48.71
2025-06-02 12:09:50,397.25,15.31,93.49,30.07
2025-06-02 12:09:55,295.47,18.24,63.85,18.05
2025-06-02 12:10:00,415.02,10.37,121.25,43.07
2025-06-02 12:10:05,154.07,13.55,73.85,47.88
2025-06-02 12:10:10,286.47,12.71,180.39,35.1
2025-06-02 12:10:15,467.04,10.98,197.89,27.12
2025-06-02 12:10:20,106.43,7.73,184.15,29.1
2025-06-02 12:10:25,110.28,6.94,112.12,25.34
2025-06-02 12:10:30,383.02,15.27,188.34,46.73
2025-06-02 12:10:35,110.7,10.25,72.94,14.97
2025-06-02 12:10:40,146.12,9.04,58.75,34.72
2025-06-02 12:10:45,189.61,17.79,146.69,27.54
2025-06-02 12:10:50,241.02,14.0,161.76,19.46
2025-06-02 12:10:55,231.36,18.51,193.87,23.45
2025-06-02 12:11:00,231.11,12.31,181.93,38.61
2025-06-02 12:11:05,468.23,15.83,71.21,36.02
2025-06-02 12:11:10,241.94,14.71,153.63,17.49
2025-06-02 12:11:15,476.94,18.45,131.41,11.42
2025-06-02 12:11:20,409.95,6.03,139.13,27.95
2025-06-02 12:11:25,466.63,5.84,87.75,47.09
2025-06-02 12:11:30,309.4,8.49,186.8,21.11
2025-06-02 12:11:35,464.91,19.31,193.18,27.79
2025-06-02 12:11:40,494.21,16.0,148.07,24.15
2025-06-02 12:11:45,132.32,10.66,193.02,42.01
2025-06-02 12:11:50,489.26,7.16,78.49,37.73
2025-06-02 12:11:55,285.15,17.16,130.79,10.34
2025-06-02 12:12:00,106.44,14.98,174.21,14.18
2025-06-02 12:12:05,362.18,13.69,79.94,28.03
2025-06-02 12:12:10,332.71,15.37,122.48,12.64
2025-06-02 12:12:15,152.82,9.71,145.04,27.82
2025-06-02 12:12:20,485.56,9.02,140.02,41.86
2025-06-02 12:12:25,316.19,17.19,81.11,21.31
2025-06-02 12:12:30,188.66,15.05,103.3,27.05
2025-06-02 12:12:35,237.95,14.52,159.1,43.97
2025-06-02 12:12:40,277.67,12.1,156.69,49.58
2025-06-02 12:12:45,255.29,9.66,58.64,22.74
2025-06-02 12:12:50,328.23,13.1,117.7,10.52
2025-06-02 12:12:55,258.28,7.62,199.61,18.24
2025-06-02 12:13:00,217.9,5.09,193.07,46.0
2025-06-02 12:13:05,296.13,8.47,185.45,38.41
2025-06-02 12:13:10,215.87,8.8,94.55,44.87
2025-06-02 12:13:15,120.61,5.99,182.22,44.85
2025-06-02 12:13:20,365.23,19.17,104.08,40.56
2025-06-02 12:13:25,192.09,6.8,157.14,42.43
2025-06-02 12:13:30,155.22,8.4,187.26,36.66
2025-06-02 12:13:35,356.28,19.98,139.39,49.93
2025-06-02 12:13:40,405.94,5.9,111.43,43.22
2025-06-02 12:13:45,494.55,19.7,146.38,46.41
2025-06-02 12:13:50,366.25,19.2,100.25,23.82
2025-06-02 12:13:55,374.98,6.33,71.13,45.35
2025-06-02 12:14:00,423.94,13.45,100.98,14.59
2025-06-02 12:14:05,259.84,7.35,124.23,33.0
2025-06-02 12:14:10,158.46,18.49,134.22,28.87
2025-06-02 12:14:15,281.42,6.5,76.37,27.76
2025-06-02 12:14:20,464.71,12.92,150.98,42.03
2025-06-02 12:14:25,377.76,8.01,142.19,31.05
2025-06-02 12:14:30,244.48,13.73,75.02,25.07
2025-06-02 12:14:35,167.7,16.54,165.73,41.35
2025-06-02 12:14:40,216.69,13.03,94.34,23.08
2025-06-02 12:14:45,377.92,6.7,145.17,33.94
2025-06-02 12:14:50,234.78,12.64,152.38,14.43
2025-06-02 12:14:55,115.19,18.89,62.8,32.33
2025-06-02 12:15:00,153.33,11.08,70.35,18.66
2025-06-02 12:15:05,366.69,15.28,53.14,32.88
2025-06-02 12:15:10,306.8,17.26,134.07,30.26
2025-06-02 12:15:15,377.67,18.18,111.09,21.59
2025-06-02 12:15:20,234.27,10.47,177.41,33.24
2025-06-02 12:15:25,441.7,17.86,101.4,47.4
2025-06-02 12:15:30,412.05,8.8,137.42,38.09
2025-06-02 12:15:35,125.06,6.29,171.18,36.17
2025-06-02 12:15:40,166.15,19.34,179.3,30.94
2025-06-02 12:15:45,104.87,13.34,52.04,15.99
2025-06-02 12:15:50,420.55,11.04,60.92,27.8
2025-06-02 12:15:55,394.4,17.23,171.85,41.45
2025-06-02 12:16:00,442.94,18.37,76.48,33.97
2025-06-02 12:16:05,459.33,5.7,55.37,13.25
2025-06-02 12:16:10,333.29,14.57,170.61,33.46
2025-06-02 12:16:15,468.7,16.34,196.58,45.94
2025-06-02 12:16:20,192.58,19.22,178.2,14.09
